"date","away","home","doubleheader","name","team","position","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ab","h","r","rbi","id"
"2018-07-17","한화","KT","0","정은원","한화","타三","0","0","0","0","0",0,"0",0,"7101",0,0,0,1,0,0,0,"957"
"2018-07-17","한화","KT","0","지성준","한화","포","0","7102","0","0","1304",3000,"0",0,"0",0,0,0,2,1,1,1,"1016"
"2018-07-17","한화","KT","0","최재훈","한화","포","0","0","0","0","0",0,"0",1013,"0",0,0,0,1,1,1,0,"1070"
"2018-07-17","한화","KT","0","최진행","한화","좌","0","6001","0","3000","0",7004,"0",0,"0",0,0,0,2,0,0,0,"1077"
"2018-07-17","한화","KT","0","하주석","한화","유","0","0","4002","0","1012",2000,"0",3100,"0",0,0,0,3,1,1,0,"1122"
"2018-07-17","한화","KT","0","하준호","KT","우","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"1124"
"2018-07-17","한화","KT","0","호잉","한화","우","7001","0","0","2000","1111",0,"7006",0,"0",0,0,0,4,1,1,2,"1158"
"2018-07-17","한화","KT","0","황재균","KT","三","7005","0","0","7004","7006",0,"0",7004,"0",0,0,0,4,0,0,0,"1186"
"2018-07-18","한화","KT","0","강경학","한화","二一","7104","0","7101","0","0",1019,"2000",0,"0",1118,0,7101,6,2,0,0,"5"
"2018-07-18","한화","KT","0","강백호","KT","지","1003","7004","0","0","2000",0,"7102",0,"0",7101,0,1011,6,2,1,0,"16"
"2018-07-18","한화","KT","0","김지열","KT","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"131"
"2018-07-18","한화","KT","0","김태균","한화","一","0","2000","0","1018","0",0,"0",0,"0",0,0,0,2,1,0,1,"243"
"2018-07-18","한화","KT","0","김회성","한화","一","0","0","0","0","0",7214,"0",2000,"0",0,0,0,2,0,0,0,"269"
"2018-07-18","한화","KT","0","로하스","KT","좌중","7005","0","1019","0","1012",0,"1011",0,"0",7006,0,1303,6,4,1,3,"320"
"2018-07-18","한화","KT","0","박경수","KT","二","7006","0","7208","0","0",7304,"0",7001,"0",0,2000,0,5,0,0,0,"372"
"2018-07-18","한화","KT","0","박기혁","KT","유","0","0","0","0","0",0,"0",0,"0",3000,0,0,0,0,0,0,"380"
"2018-07-18","한화","KT","0","송광민","한화","三","2000","0","0","2000","0",2000,"2000",0,"0",2000,0,1019,6,1,0,0,"540"
"2018-07-18","한화","KT","0","심우준","KT","유","0","7102","0","0","7005",0,"0",0,"0",0,0,0,2,0,0,0,"584"
"2018-07-18","한화","KT","0","양성우","한화","좌","0","2000","0","0","2000",0,"0",0,"0",0,0,0,2,0,0,0,"615"
"2018-07-18","한화","KT","0","오태곤","KT","타좌","0","0","0","0","0",0,"0",0,"2000",0,0,2000,2,0,0,0,"644"
"2018-07-18","한화","KT","0","유한준","KT","중우","2000","0","1017","0","0",7005,"0",7104,"0",2000,0,0,5,1,0,0,"695"
"2018-07-18","한화","KT","0","윤석민","KT","一","0","2000","0","7000","0",2000,"0",0,"7107",0,2000,0,5,0,0,0,"707"
"2018-07-18","한화","KT","0","이성열","한화","지","0","2000","0","2000","0",0,"1019",2000,"0",2000,0,0,5,1,1,0,"764"
"2018-07-18","한화","KT","0","이용규","한화","중","7005","0","7006","0","7104",0,"7300",0,"7002",0,0,7101,6,0,0,0,"788"
"2018-07-18","한화","KT","0","이진영","KT","우","1011","0","7001","0","7005",0,"7101",0,"0",0,0,0,4,1,0,0,"836"
"2018-07-18","한화","KT","0","이해창","KT","포","0","0","0","0","0",0,"0",0,"0",0,2000,0,1,0,0,0,"850"
"2018-07-18","한화","KT","0","장성우","KT","포","0","3000","0","7400","0",0,"2000",0,"1017",0,0,0,3,1,0,0,"898"
"2018-07-18","한화","KT","0","장진혁","한화","주좌","0","0","0","0","0",0,"0",0,"0",0,7104,0,1,0,0,0,"911"
"2018-07-18","한화","KT","0","정은원","한화","二","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"957"
"2018-07-18","한화","KT","0","지성준","한화","타","0","0","0","0","0",0,"0",0,"0",2000,0,0,1,0,0,0,"1016"
"2018-07-18","한화","KT","0","최재훈","한화","포","0","0","1111","0","1019",0,"1023",0,"4100",0,7003,0,4,3,0,0,"1070"
"2018-07-18","한화","KT","0","최진행","한화","좌","0","0","0","0","0",0,"3000",0,"1011",0,0,0,1,1,0,0,"1077"
"2018-07-18","한화","KT","0","하주석","한화","유","0","0","2000","0","7102",0,"1011",0,"2000",0,7101,0,5,1,0,1,"1122"
"2018-07-18","한화","KT","0","하준호","KT","타좌","0","0","0","0","0",0,"1110",0,"0",0,0,0,1,1,1,0,"1124"
"2018-07-18","한화","KT","0","호잉","한화","우","0","1019","0","1018","0",3200,"0",1011,"0",3200,0,2000,4,3,1,0,"1158"
"2018-07-18","한화","KT","0","황재균","KT","三","0","1303","0","2000","0",1116,"0",2000,"0",0,1023,0,5,3,1,1,"1186"
"2018-07-19","한화","KT","0","강경학","한화","二","3000","1017","0","7104","0",0,"1017",7005,"0",0,0,0,4,2,0,0,"5"
"2018-07-19","한화","KT","0","강백호","KT","좌","7100","2000","0","2000","0",0,"7101",0,"0",0,0,0,4,0,0,0,"16"
"2018-07-19","한화","KT","0","김지열","KT","타三","0","0","1017","0","0",7102,"0",0,"0",0,0,0,2,1,1,1,"131"
"2018-07-19","한화","KT","0","김창혁","한화","타","0","0","0","0","0",0,"0",1018,"0",0,0,0,1,1,0,0,"239"
"2018-07-19","한화","KT","0","김태균","한화","지","7101","7102","0","0","0",0,"0",0,"0",0,0,0,2,0,0,0,"243"
"2018-07-19","한화","KT","0","로하스","KT","중","3000","0","1011","0","2000",0,"3000",0,"0",0,0,0,2,1,3,0,"320"
"2018-07-19","한화","KT","0","박경수","KT","二","0","1116","1303","0","0",7102,"0",3000,"0",0,0,0,3,2,2,2,"372"
"2018-07-19","한화","KT","0","박기혁","KT","유","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"380"
"2018-07-19","한화","KT","0","송광민","한화","三","1011","2000","0","0","7101",0,"2000",0,"1019",0,0,0,5,2,1,0,"540"
"2018-07-19","한화","KT","0","심우준","KT","유三","0","7302","0","2000","0",0,"4100",7102,"0",0,0,0,3,0,0,0,"584"
"2018-07-19","한화","KT","0","오태곤","KT","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"644"
"2018-07-19","한화","KT","0","유한준","KT","우","1116","0","7003","0","7407",0,"3200",0,"0",0,0,0,3,1,0,1,"695"
"2018-07-19","한화","KT","0","윤석민","KT","一","0","5005","2000","0","0",7003,"0",7205,"0",0,0,0,3,0,0,1,"707"
"2018-07-19","한화","KT","0","이성열","한화","一","0","1111","7003","0","1003",0,"2000",0,"1018",0,0,0,5,3,1,0,"764"
"2018-07-19","한화","KT","0","이용규","한화","중","7101","1011","0","7104","0",2000,"0",5005,"0",0,0,0,4,1,1,2,"788"
"2018-07-19","한화","KT","0","이진영","KT","지","1017","0","2000","0","2000",0,"1019",0,"0",0,0,0,4,2,0,1,"836"
"2018-07-19","한화","KT","0","장성우","KT","포","0","1011","0","1017","0",0,"1018",3000,"0",0,0,0,3,3,1,0,"898"
"2018-07-19","한화","KT","0","장진혁","한화","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"911"
"2018-07-19","한화","KT","0","정근우","한화","좌","0","1118","7101","0","7004",0,"0",1019,"7104",0,0,0,5,2,2,1,"933"
"2018-07-19","한화","KT","0","정은원","한화","주유","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"957"
"2018-07-19","한화","KT","0","지성준","한화","타","0","0","0","0","0",0,"0",0,"2000",0,0,0,1,0,0,0,"1016"
"2018-07-19","한화","KT","0","최재훈","한화","포","0","1011","0","7006","0",7104,"0",7107,"0",0,0,0,4,1,1,0,"1070"
"2018-07-19","한화","KT","0","최진행","한화","타지","0","0","0","0","2000",0,"6004",0,"0",0,0,0,2,0,0,0,"1077"
"2018-07-19","한화","KT","0","하주석","한화","유","0","7006","2000","0","0",2000,"0",0,"0",0,0,0,3,0,0,0,"1122"
"2018-07-19","한화","KT","0","하준호","KT","타좌","0","0","0","0","0",0,"2000",0,"0",0,0,0,1,0,0,0,"1124"
"2018-07-19","한화","KT","0","호잉","한화","우","1110","1017","0","0","1110",0,"7302",0,"2000",0,0,0,5,3,1,3,"1158"
"2018-07-19","한화","KT","0","황재균","KT","三","0","3100","0","0","0",0,"0",0,"0",0,0,0,0,0,1,0,"1186"
"2018-07-20","한화","삼성","0","강경학","한화","二","2000","0","2000","0","0",7107,"0",7104,"0",0,0,0,4,0,0,0,"5"
"2018-07-20","한화","삼성","0","강민호","삼성","타지","0","0","0","0","0",0,"1013",0,"7001",0,0,0,2,1,0,0,"15"
"2018-07-20","한화","삼성","0","구자욱","삼성","우","7405","0","2000","0","0",7212,"0",0,"0",0,0,0,3,0,0,0,"56"
"2018-07-20","한화","삼성","0","김민하","한화","주좌","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"127"
"2018-07-20","한화","삼성","0","김상수","삼성","유","0","0","3000","0","7206",0,"3000",0,"0",0,0,0,1,0,0,0,"135"
"2018-07-20","한화","삼성","0","김헌곤","삼성","좌","7104","0","0","1117","0",0,"7003",2000,"0",0,0,0,4,1,0,0,"259"
"2018-07-20","한화","삼성","0","러프","삼성","一","3100","0","0","7102","0",2000,"0",1017,"0",0,0,0,3,1,0,0,"304"
"2018-07-20","한화","삼성","0","박한이","삼성","지","0","7104","0","7101","0",0,"0",0,"0",0,0,0,2,0,0,0,"452"
"2018-07-20","한화","삼성","0","박해민","삼성","중","3000","0","7006","0","0",3000,"7305",0,"0",0,0,0,2,0,0,0,"453"
"2018-07-20","한화","삼성","0","배영섭","삼성","우","0","0","0","0","0",0,"0",2000,"0",0,0,0,1,0,0,0,"463"
"2018-07-20","한화","삼성","0","손주인","삼성","二","0","7003","0","0","3000",0,"7303",0,"0",0,0,0,2,0,0,0,"537"
"2018-07-20","한화","삼성","0","송광민","한화","三","2000","0","0","1019","0",2000,"0",0,"1118",0,0,0,4,2,0,0,"540"
"2018-07-20","한화","삼성","0","이성열","한화","一","0","7104","0","7206","0",0,"7101",0,"7006",0,0,0,4,0,0,0,"764"
"2018-07-20","한화","삼성","0","이용규","한화","중","7005","0","1003","0","0",1011,"0",2000,"0",0,0,0,4,2,0,0,"788"
"2018-07-20","한화","삼성","0","이원석","삼성","三","2000","0","0","7301","0",3000,"0",2000,"0",0,0,0,3,0,0,0,"797"
"2018-07-20","한화","삼성","0","이지영","삼성","포","0","7107","0","0","7102",0,"1019",0,"2000",0,0,0,4,1,0,0,"832"
"2018-07-20","한화","삼성","0","정근우","한화","지","0","7001","0","0","7102",0,"7104",0,"7104",0,0,0,4,0,0,0,"933"
"2018-07-20","한화","삼성","0","최영진","삼성","타","0","0","0","0","0",0,"0",0,"7000",0,0,0,1,0,0,0,"1056"
"2018-07-20","한화","삼성","0","최재훈","한화","포","0","0","3100","0","2000",0,"2000",0,"0",0,0,0,2,0,0,0,"1070"
"2018-07-20","한화","삼성","0","최진행","한화","좌","0","0","7307","0","0",1303,"0",1011,"0",0,0,0,3,2,1,1,"1077"
"2018-07-20","한화","삼성","0","하주석","한화","유","0","0","1008","0","2000",0,"3000",0,"7100",0,0,0,3,1,0,0,"1122"
"2018-07-20","한화","삼성","0","호잉","한화","우","0","7101","0","7003","0",7301,"0",0,"3000",0,0,0,3,0,0,0,"1158"
"2018-07-21","한화","삼성","0","강경학","한화","二","1011","0","1017","0","2000",0,"0",1019,"2000",0,0,0,5,3,0,0,"5"
"2018-07-21","한화","삼성","0","강민호","삼성","포","0","3000","0","7104","7104",0,"0",7104,"3000",0,0,0,3,0,0,0,"15"
"2018-07-21","한화","삼성","0","김상수","삼성","유","0","0","7101","0","7305",1017,"0",3000,"0",0,0,0,3,1,0,0,"135"
"2018-07-21","한화","삼성","0","김성훈","삼성","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,1,0,"155"
"2018-07-21","한화","삼성","0","김헌곤","삼성","좌","0","7101","0","2000","3000",0,"0",2000,"6002",0,0,0,4,0,0,0,"259"
"2018-07-21","한화","삼성","0","러프","삼성","지","0","7104","0","7102","6002",0,"2000",0,"3000",0,0,0,4,0,0,0,"304"
"2018-07-21","한화","삼성","0","박한이","삼성","우","0","0","0","0","0",0,"0",0,"1019",0,0,0,1,1,0,1,"452"
"2018-07-21","한화","삼성","0","박해민","삼성","중","7006","0","7101","0","1019",7107,"0",7101,"0",0,0,0,5,1,1,1,"453"
"2018-07-21","한화","삼성","0","배영섭","삼성","우","0","2000","0","0","1017",7102,"0",1011,"0",0,0,0,4,2,1,0,"463"
"2018-07-21","한화","삼성","0","손주인","삼성","二","7400","0","0","1019","1011",0,"7101",0,"7400",0,0,0,5,2,1,0,"537"
"2018-07-21","한화","삼성","0","송광민","한화","三","7306","0","2000","0","0",7101,"0",7212,"0",0,0,0,4,0,0,0,"540"
"2018-07-21","한화","삼성","0","안주형","삼성","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"603"
"2018-07-21","한화","삼성","0","이성열","한화","一","0","7100","0","7004","0",2000,"0",1303,"0",0,0,0,4,1,1,2,"764"
"2018-07-21","한화","삼성","0","이용규","한화","중","7101","0","2000","0","7104",0,"0",1019,"7005",0,0,0,5,1,1,0,"788"
"2018-07-21","한화","삼성","0","이원석","삼성","三","2000","0","0","1017","1017",0,"2000",0,"2000",0,0,0,5,2,0,1,"797"
"2018-07-21","한화","삼성","0","정근우","한화","지","0","7102","0","2000","0",0,"1019",3000,"0",0,0,0,3,1,0,0,"933"
"2018-07-21","한화","삼성","0","지성준","한화","타포","0","0","0","0","0",0,"7206",0,"2000",0,0,0,2,0,0,0,"1016"
"2018-07-21","한화","삼성","0","최영진","삼성","一","0","0","7102","0","4105",2000,"0",1019,"0",0,0,0,3,1,0,0,"1056"
"2018-07-21","한화","삼성","0","최재훈","한화","포","0","0","3000","7006","0",0,"0",0,"0",0,0,0,1,0,0,0,"1070"
"2018-07-21","한화","삼성","0","최진행","한화","좌","0","2000","0","3000","0",0,"1019",2000,"0",0,0,0,3,1,0,0,"1077"
"2018-07-21","한화","삼성","0","하주석","한화","유","0","0","7301","0","7104",0,"7006",0,"1011",0,0,0,4,1,0,0,"1122"
"2018-07-21","한화","삼성","0","호잉","한화","우","2000","0","0","1110","0",7000,"0",1110,"0",0,0,0,4,2,1,0,"1158"
"2018-07-22","한화","삼성","0","강경학","한화","二","1002","7400","0","1017","0",0,"7006",0,"0",0,0,0,4,2,0,1,"5"
"2018-07-22","한화","삼성","0","강민호","삼성","포","0","7400","0","0","7102",0,"7104",0,"1017",0,0,0,4,1,0,0,"15"
"2018-07-22","한화","삼성","0","구자욱","삼성","지","2000","0","2000","0","0",1302,"0",1110,"0",0,0,0,4,2,1,3,"56"
"2018-07-22","한화","삼성","0","김민하","한화","좌","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"127"
"2018-07-22","한화","삼성","0","김상수","삼성","유","0","0","7006","0","0",7101,"0",3000,"0",0,0,0,2,0,1,0,"135"
"2018-07-22","한화","삼성","0","김성훈","삼성","타二","0","0","0","0","0",0,"0",3100,"0",0,0,0,0,0,1,0,"155"
"2018-07-22","한화","삼성","0","김창혁","한화","포","7301","0","0","2000","0",7002,"0",0,"0",0,0,0,3,0,0,0,"239"
"2018-07-22","한화","삼성","0","김헌곤","삼성","좌","0","7006","0","2000","0",0,"7005",0,"1017",0,0,0,4,1,1,0,"259"
"2018-07-22","한화","삼성","0","러프","삼성","一","7006","0","0","7104","0",7302,"0",7104,"0",0,0,0,4,0,0,0,"304"
"2018-07-22","한화","삼성","0","박한이","삼성","우","0","3000","0","0","3000",0,"2000",0,"1116",0,0,0,2,1,0,1,"452"
"2018-07-22","한화","삼성","0","박해민","삼성","중","2000","0","2000","0","0",1012,"0",7006,"0",0,0,0,4,1,1,0,"453"
"2018-07-22","한화","삼성","0","손주인","삼성","二","0","2000","0","0","7214",0,"0",0,"0",0,0,0,2,0,0,0,"537"
"2018-07-22","한화","삼성","0","송광민","한화","三","4004","0","7102","0","0",0,"0",0,"0",0,0,0,2,0,0,0,"540"
"2018-07-22","한화","삼성","0","안주형","삼성","주","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"603"
"2018-07-22","한화","삼성","0","이성열","한화","一","2000","0","3100","0","7101",0,"0",1017,"0",0,0,0,3,1,0,0,"764"
"2018-07-22","한화","삼성","0","이용규","한화","중","1019","3100","0","1116","0",0,"7104",0,"7402",0,0,0,4,2,2,1,"788"
"2018-07-22","한화","삼성","0","이원석","삼성","三","1017","0","0","3000","0",2000,"0",5002,"0",0,0,0,2,1,0,1,"797"
"2018-07-22","한화","삼성","0","정근우","한화","지","3000","3000","0","1019","0",7003,"0",0,"7102",0,0,0,3,1,2,0,"933"
"2018-07-22","한화","삼성","0","정은원","한화","주三","0","0","0","0","7100",0,"0",7402,"0",0,0,0,2,0,0,0,"957"
"2018-07-22","한화","삼성","0","최재훈","한화","포","0","0","0","0","0",0,"0",2000,"0",0,0,0,1,0,0,0,"1070"
"2018-07-22","한화","삼성","0","최진행","한화","좌","3000","0","7212","0","2000",0,"0",2000,"0",0,0,0,3,0,0,0,"1077"
"2018-07-22","한화","삼성","0","하주석","한화","유","0","7101","0","7100","0",7004,"0",0,"7005",0,0,0,4,0,0,0,"1122"
"2018-07-22","한화","삼성","0","호잉","한화","우","1011","7006","0","7100","0",0,"7005",0,"0",0,0,0,4,1,0,1,"1158"
"2018-07-24","기아","한화","0","강경학","한화","二","3000","7101","0","3000","0",2000,"0",7104,"0",0,0,0,3,0,0,0,"5"
"2018-07-24","기아","한화","0","김민식","기아","포","0","0","2000","0","0",7005,"0",0,"0",0,0,0,2,0,0,0,"123"
"2018-07-24","기아","한화","0","김민하","한화","좌","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"127"
"2018-07-24","기아","한화","0","김선빈","기아","유","7102","0","0","7006","0",0,"2000",0,"7003",0,0,0,4,0,0,0,"143"
"2018-07-24","기아","한화","0","김주찬","기아","一","0","7402","0","0","0",0,"0",0,"0",0,0,0,1,0,0,0,"216"
"2018-07-24","기아","한화","0","나지완","기아","타","0","0","0","0","0",0,"0",7104,"0",0,0,0,1,0,0,0,"281"
"2018-07-24","기아","한화","0","류승현","기아","三","0","0","0","0","7003",0,"2000",0,"0",0,0,0,2,0,0,0,"323"
"2018-07-24","기아","한화","0","박준태","기아","우","0","0","7108","0","0",7102,"0",7004,"0",0,0,0,3,0,0,0,"436"
"2018-07-24","기아","한화","0","백창수","한화","一","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"480"
"2018-07-24","기아","한화","0","버나디나","기아","중","0","1003","0","0","7104",0,"3100",0,"0",0,0,0,2,1,0,0,"484"
"2018-07-24","기아","한화","0","안치홍","기아","二","0","7104","0","0","7306",0,"1018",0,"7402",0,0,0,4,1,0,0,"608"
"2018-07-24","기아","한화","0","오선진","한화","三","0","2000","1011","0","7104",0,"3000",0,"0",0,0,0,3,1,0,0,"641"
"2018-07-24","기아","한화","0","이명기","기아","좌","6004","0","0","7101","0",7001,"0",7101,"0",0,0,0,4,0,0,0,"742"
"2018-07-24","기아","한화","0","이성열","한화","一","0","6002","2000","0","1303",0,"2000",0,"0",0,0,0,4,1,2,1,"764"
"2018-07-24","기아","한화","0","이용규","한화","중","7100","1021","0","7101","0",4105,"0",1017,"0",0,0,0,4,2,0,0,"788"
"2018-07-24","기아","한화","0","정근우","한화","지","7003","1007","0","7004","0",3000,"0",2000,"0",0,0,0,4,1,0,2,"933"
"2018-07-24","기아","한화","0","최원준","기아","三一","0","0","7100","0","0",1001,"0",1118,"0",0,0,0,3,2,0,0,"1064"
"2018-07-24","기아","한화","0","최재훈","한화","포","0","1011","2000","0","3000",0,"7104",0,"0",0,0,0,3,1,1,0,"1070"
"2018-07-24","기아","한화","0","최진행","한화","좌","0","2000","2000","0","7303",0,"7005",0,"0",0,0,0,4,0,0,0,"1077"
"2018-07-24","기아","한화","0","최형우","기아","지","7107","0","0","7101","0",0,"7006",0,"7005",0,0,0,4,0,0,0,"1085"
"2018-07-24","기아","한화","0","하주석","한화","유","0","1011","0","1017","7006",0,"0",7104,"0",0,0,0,4,2,1,1,"1122"
"2018-07-24","기아","한화","0","한승택","기아","포","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"1132"
"2018-07-24","기아","한화","0","호잉","한화","우","2000","0","1304","7003","0",7100,"0",0,"0",0,0,0,4,1,1,1,"1158"
"2018-07-25","기아","한화","0","강경학","한화","二","3000","7101","0","0","2000",0,"1019",0,"2000",0,0,0,4,1,0,0,"5"
"2018-07-25","기아","한화","0","김민식","기아","포","7304","0","7006","0","2000",0,"0",0,"0",0,0,0,3,0,0,0,"123"
"2018-07-25","기아","한화","0","김민하","한화","타중","0","0","0","0","1017",0,"2000",0,"2000",0,0,0,3,1,0,0,"127"
"2018-07-25","기아","한화","0","김선빈","기아","유","0","7006","0","3100","0",7005,"0",7101,"0",0,0,0,3,0,0,0,"143"
"2018-07-25","기아","한화","0","김태연","한화","一","0","0","0","0","0",0,"0",1017,"0",0,0,0,1,1,0,0,"244"
"2018-07-25","기아","한화","0","나지완","기아","지","2000","0","1111","0","5005",0,"3000",0,"0",0,0,0,2,1,1,2,"281"
"2018-07-25","기아","한화","0","류승현","기아","三","1011","0","5004","0","3000",0,"1116",0,"0",0,0,0,2,2,0,5,"323"
"2018-07-25","기아","한화","0","문경찬","기아","투","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"353"
"2018-07-25","기아","한화","0","박준태","기아","주우","0","0","0","0","0",0,"0",0,"3000",0,0,0,0,0,1,0,"436"
"2018-07-25","기아","한화","0","백창수","한화","우","0","0","0","0","0",0,"0",0,"0",0,0,0,0,0,0,0,"480"
"2018-07-25","기아","한화","0","버나디나","기아","중","1011","0","1012","0","1202",0,"7101",7101,"0",0,0,0,5,3,3,1,"484"
